Time (s),ECG (mV)
1.968,-0.03276107588000477
1.97,-0.029882170261036158
1.972,-0.026962050370307987
1.974,-0.024003203572206193
1.976,-0.021008168523168957
1.978,-0.017979531816765475
1.98,-0.01491992456117197
1.982,-0.011832018893872679
1.984,-0.008718524438490029
1.986,-0.005582184708750411
1.988,-0.002425773464651339
1.99,0.0007479089740366745
1.992,0.0039360394517234335
1.994,0.0071357757331643075
1.996,0.0103442602865366
1.998,0.013558624088090514
2.0,0.016775990443005016
2.0020000000000002,0.019993478817068436
2.004,0.023208208673763553
2.0060000000000002,0.026417303311361506
2.008,0.029617893694593726
2.0100000000000002,0.032807122275516354
2.012,0.0359821467981545
2.0140000000000002,0.039140144081584054
2.016,0.04227831377609221
2.0180000000000002,0.04539388208713803
2.02,0.04848410546184289
2.0220000000000002,0.051546274232832055
2.024,0.05457771621426279
2.0260000000000002,0.057575800244999864
2.028,0.060537939673910475
2.0300000000000002,0.06346159578239528
2.032,0.06634428113930393
2.0340000000000003,0.06918356288353214
2.036,0.0719770659296506
2.0380000000000003,0.07472247609207248
2.04,0.07741754312333843
2.0420000000000003,0.08006008366225742
2.044,0.08264798408773782
2.0460000000000003,0.08517920327430716
2.048,0.08765177524542594
2.05,0.09006381172088165
2.052,0.09241350455466778
2.054,0.09469912805992352
2.056,0.09691904121768032
2.058,0.0990716897662928
2.06,0.10115560816864524
2.062,0.10316942145435766
2.064,0.10511184693442359
2.066,0.10698169578587013
2.068,0.108777874504235
2.07,0.11049938622182282
2.072,0.11214533188991492
2.074,0.1137149113232788
2.076,0.11520742410553794
2.078,0.11662227035414335
2.08,0.11795895134390344
2.082,0.1192170699882136
2.084,0.12039633117734475
2.086,0.12149654197333791
2.088,0.1225176116612702
2.09,0.12345955165684443
2.092,0.12432247527048017
2.094,0.1251065973282617
2.096,0.12581223365032926
2.098,0.12643980038747574
2.1,0.1269898132169346
2.102,0.12746288639852868
2.104,0.12785973169255682
2.106,0.12818115714098763
2.108,0.1284280657137243
2.11,0.12860145382189636
2.112,0.12870240970032215
2.114,0.1287321116614729
2.116,0.12869182622344819
2.118,0.12858290611465778
2.12,0.12840678815807008
2.122,0.12816499103806853
2.124,0.12785911295311664
2.126,0.12749082915759608
2.128,0.12706188939634197
2.13,0.12657411523554812
2.132,0.1260293972938641
2.134,0.1254296923776455
2.136,0.12477702052445741
2.138,0.12407346195905943
2.14,0.12332115396622309
2.142,0.12252228768485386
2.144,0.12167910482799922
2.146,0.1207938943334287
2.148,0.11986898894956999
2.15,0.11890676176168163
2.152,0.11790962266321733
2.154,0.11688001477742546
2.156,0.11582041083429033
2.158,0.1147333095079875
2.16,0.11362123172007922
2.162,0.11248671691372877
2.164,0.11133231930424815
2.166,0.11016060411132815
2.168,0.10897414377833052
2.17,0.10777551418403045
2.172,0.10656729085221445
2.174,0.10535204516454422
2.176,0.10413234058208026
2.178,0.10291072888086045
2.18,0.10168974640689799
2.182,0.10047191035594072
2.184,0.0992597150832926
2.186,0.09805562844896495
2.188,0.09686208820336091
2.19,0.09568149841865091
2.192,0.0945162259709241
2.194,0.09336859707813117
2.196,0.09224089389875048
2.198,0.09113535119603122
2.2,0.09005415307256162
2.202,0.08899942977982034
2.204,0.08797325460725751
2.206,0.0869776408553373
2.208,0.08601453889685606
2.21,0.085085833330726
2.212,0.08419334023227634
2.214,0.08333880450399427
2.216,0.08252389733047809
2.218,0.08175021374123029
2.22,0.0810192702847613
2.222,0.08033250281732184
2.224,0.07969126440940977
2.226,0.07909682337303829
2.228,0.07855036141257385
2.23,0.07805297190177983
2.232,0.07760565828951871
2.234,0.07720933263638752
2.236,0.0768648142843679
2.238,0.07657282866138865
2.24,0.0763340062225035
2.242,0.07614888152919139
2.244,0.07601789246809285
2.246,0.07594137961029418
2.248,0.07591958571207323
2.25,0.07595265535781773
2.2520000000000002,0.07604063474562527
2.254,0.07618347161589033
2.2560000000000002,0.07638101532298036
2.258,0.07663301704989897
2.2600000000000002,0.07693913016563103
2.262,0.07729891072465941
2.2640000000000002,0.07771181810794471
2.266,0.07817721580445111
2.2680000000000002,0.07869437233210932
2.27,0.07926246229690163
2.2720000000000002,0.07988056758856275
2.274,0.08054767871119095
2.2760000000000002,0.08126269624687754
2.278,0.0820244324502645
2.2800000000000002,0.0828316129717652
2.282,0.08368287870698721
2.2840000000000003,0.08457678776972796
2.286,0.08551181758572712
2.2880000000000003,0.08648636710419953
2.29,0.08749875912398923
2.2920000000000003,0.08854724273104034
2.294,0.08962999584370339
2.2960000000000003,0.0907451278622574
2.298,0.09189068241886636
2.3000000000000003,0.09306464022406
2.302,0.0942649220056716
2.3040000000000003,0.09548939153605837
2.306,0.09673585874327842
2.308,0.09800208290180026
2.31,0.09928577589819321
2.312,0.10058460556714195
2.314,0.1018961990930405
2.316,0.10321814647230576
2.318,0.1045480040314863
2.32,0.10588329799614218
2.322,0.1072215281054199
2.324,0.10856017126715563
2.326,0.10989668524831199
2.328,0.11122851239547293
2.33,0.11255308338010371
2.332,0.11386782096322584
2.334,0.11517014377414975
2.336,0.11645747009786353
2.338,0.11772722166569097
2.34,0.11897682744380011
2.342,0.12020372741416732
2.344,0.12140537634259703
2.346,0.12257924752842878
2.348,0.12372283653057183
2.35,0.12483366486456304
2.352,0.12590928366536022
2.354,0.1269472773106531
2.356,0.1279452669995118
2.358,0.12890091428127318
2.36,0.12981192452961465
2.362,0.13067605035686777
2.364,0.1314910949636839
2.366,0.13225491541927495
2.368,0.13296542586753562
2.37,0.13362060065447393
2.372,0.13421847737246845
2.374,0.13475715981701122
2.376,0.1352348208517006
2.378,0.13564970517738686
2.38,0.13600013200151015
2.382,0.13628449760380745
2.384,0.13650127779471413
2.386,0.13664903026294045
2.388,0.1367263968088549
2.39,0.136732105460474
2.392,0.13666497246902012
2.394,0.13652390418118293
2.396,0.13630789878539207
2.398,0.13601604792959143
2.4,0.13564753820818246
2.402,0.1352016525159939
2.404,0.13467777126732233
2.406,0.13407537347827886
2.408,0.13339403771087194
2.41,0.13263344287745166
2.412,0.1317933689043434
2.414,0.13087369725368703
2.416,0.12987441130271743
2.418,0.12879559657990244
2.42,0.12763744085758008
2.422,0.12640023410091958
2.424,0.12508436827325217
2.426,0.12369033699800808
2.428,0.12221873507771011
2.43,0.12067025787066739
2.432,0.11904570052622596
2.434,0.11734595707962016
2.436,0.11557201940768355
2.438,0.11372497604685894
2.44,0.1118060108751602
2.442,0.10981640165991256
2.444,0.10775751847331004
2.446,0.10563082197799269
2.448,0.10343786158505519
2.45,0.101180273487055
2.452,0.098859778568793
2.454,0.09647818019877835
2.456,0.09403736190450318
2.458,0.09153928493476614
2.46,0.08898598571249633
2.462,0.08637957318163794
2.464,0.08372222605184544
2.466,0.0810161899448499
2.468,0.07826377444653136
2.47,0.07546735006882857
2.472,0.07262934512578297
2.474,0.06975224252810146
2.476,0.06683857650076974
2.478,0.06389092922832436
2.48,0.06091192743253259
2.482,0.05790423888728159
2.484,0.05487056887561163
2.486,0.051813656593869384
2.488,0.04873627150807276
2.49,0.04564120966760002
2.492,0.04253128998143371
2.494,0.03940935046217734
2.496,0.03627824444317479
2.498,0.033140836774042115
2.5,0.03000000000000033
2.5020000000000002,0.026858610530378354
2.504,0.023719544801714093
2.5060000000000002,0.020585675440842194
2.508,0.017459867433403876
2.5100000000000002,0.014344974303164709
2.512,0.011243834307547603
2.5140000000000002,0.008159266654731285
2.516,0.005094067747665087
2.5180000000000002,0.0020510074602865594
2.52,-0.0009671745487960445
2.5220000000000002,-0.003957772479969812
2.524,-0.00691811798847522
2.5260000000000002,-0.009845583727408423
2.528,-0.012737586832848195
2.5300000000000002,-0.015591592346216022
2.532,-0.018405116569025815
2.5340000000000003,-0.021175730345313164
2.536,-0.02390106226710119
2.5380000000000003,-0.026578801798402555
2.54,-0.029206702313343522
2.5420000000000003,-0.03178258404414191
2.544,-0.034304336934779495
2.5460000000000003,-0.03676992339636182
2.548,-0.03917738096027609
2.5500000000000003,-0.04152482482542913
2.552,-0.04381045029596814
2.5540000000000003,-0.04603253510607372
2.556,-0.048189441628545916
2.5580000000000003,-0.050279618964092256
2.56,-0.05230160490837764
2.562,-0.0542540277940881
2.564,-0.05613560820541811
2.566,-0.057945160562586556
2.568,-0.05968159457416869
2.57,-0.06134391655520995
2.572,-0.06293123060929597
2.574,-0.06444273967291876
2.576,-0.06587774642071045
2.578,-0.06723565403027675
2.58,-0.06851596680559026
2.582,-0.06971829065808582
2.584,-0.07084233344481633
2.586,-0.07188790516321578
2.588,-0.07285491800223316
2.59,-0.07374338624979541
2.592,-0.07455342605676873
2.594,-0.07528525505778325
2.596,-0.07593919184949639
2.598,-0.07651565532706833
2.6,-0.07701516387982754
2.602,-0.0774383344472997
2.604,-0.07778588143697489
2.606,-0.07805861550538329
2.608,-0.07825744220424621
2.61,-0.07838336049365043
2.612,-0.07843746112439917
2.614,-0.078420924891865
2.616,-0.07833502076385457
2.618,-0.07818110388518096
2.62,-0.07796061346180622
2.622,-0.07767507052759243
2.624,-0.0773260755968601
2.626,-0.07691530620612644
2.628,-0.076444514348538
2.63,-0.07591552380467717
2.632,-0.0753302273735594
2.634,-0.07469058400778864
2.636,-0.07399861585696371
2.638,-0.07325640522357252
2.64,-0.07246609143571466
2.642,-0.07162986764113453
2.644,-0.07074997752714
2.646,-0.06982871197109447
2.648,-0.06886840562626698
2.65,-0.06787143344792125
2.652,-0.06684020716459733
2.654,-0.0657771716996292
2.656,-0.06468480154800574
2.658,-0.06356559711374968
2.66,-0.062422081013033426
2.662,-0.061256794348321895
2.664,-0.06007229295884364
2.666,-0.05887114365275242
2.668,-0.0576559204263451
2.67,-0.05642920067573806
2.672,-0.0551935614063962
2.674,-0.05395157544593325
2.676,-0.05270580766556934
2.678,-0.05145881121564866
2.68,-0.05021312378057577
2.682,-0.04897126385851559
2.684,-0.04773572707115688
2.686,-0.04650898250880857
2.688,-0.04529346911602919
2.69,-0.044091592122949747
2.692,-0.042905719527372876
2.694,-0.04173817863266753
2.696,-0.040591252646385176
2.698,-0.03946717734445855
2.7,-0.038368137805723374
2.702,-0.03729626522142865
2.704,-0.03625363378427347
2.706,-0.03524225766141163
2.708,-0.03426408805572964
2.71,-0.03332101035959591
2.712,-0.03241484140512489
2.714,-0.03154732681488584
2.716,-0.03072013845682314
2.718,-0.02993487200701963
2.72,-0.029193044623771213
2.722,-0.02849609273629307
2.724,-0.027845369951200752
2.726,-0.027242145079754695
2.728,-0.026687600288675742
2.73,-0.026182829377168895
2.732,-0.025728836182606
2.734,-0.02532653311714469
2.736,-0.024976739837362365
2.738,-0.024680182048805614
2.74,-0.024437490447154486
2.742,-0.02424919979751318
2.744,-0.02411574815313669
2.746,-0.024037476214708278
2.748,-0.024014626831079036
2.75,-0.02404734464218226
2.7520000000000002,-0.024135675864631084
2.754,-0.024279568220304405
2.7560000000000002,-0.024478871008024167
2.758,-0.024733335318220685
2.7600000000000002,-0.025042614390282
2.762,-0.02540626411207646
2.7640000000000002,-0.025823743660939324
2.766,-0.02629441628520813
2.7680000000000002,-0.026817550225196496
2.77,-0.027392319772290587
2.7720000000000002,-0.028017806464664688
2.774,-0.028693000417907493
2.7760000000000002,-0.02941680178866866
2.778,-0.030188022369235557
2.7800000000000002,-0.031005387310774877
2.782,-0.031867536972776334
2.7840000000000003,-0.032773028896072975
2.786,-0.033720339896618906
2.7880000000000003,-0.03470786827704828
2.79,-0.03573393615285887
2.7920000000000003,-0.036796791889913624
2.794,-0.037894612649777414
2.7960000000000003,-0.03902550703927335
2.798,-0.04018751786047497
2.8000000000000003,-0.04137862495722211
2.802,-0.04259674815409861
2.8040000000000003,-0.04383975028369276
2.806,-0.045105440297814464
2.8080000000000003,-0.04639157645824968
2.81,-0.04769586960249235
2.8120000000000003,-0.049015986479810744
2.814,-0.050349553152883766
2.816,-0.051694158460169684
2.818,-0.0530473575340608
2.82,-0.05440667536982027
2.822,-0.055769610440208464
2.824,-0.057133638350645014
2.826,-0.058496215529700614
2.828,-0.0598547829496543
2.83,-0.06120676987181097
2.832,-0.06254959761124074
2.834,-0.06388068331557434
2.836,-0.06519744375245938
2.838,-0.06649729910028365
2.84,-0.06777767673675393
2.842,-0.06903601501992909
2.844,-0.07026976705631276
2.846,-0.07147640445063279
2.848,-0.07265342103195215
2.85,-0.07379833655080234
2.852,-0.07490870034205682
2.854,-0.0759820949483185
2.856,-0.0770161396986529
2.858,-0.07800849423755413
2.86,-0.0789568619991065
2.862,-0.07985899362138058
2.864,-0.08071269029618994
2.866,-0.08151580704941772
2.868,-0.0822662559472312
2.87,-0.08296200922360325
2.872,-0.08360110232466472
2.874,-0.08418163686554178
2.876,-0.08470178349544377
2.878,-0.08515978466691052
2.88,-0.08555395730524652
2.882,-0.08588269537433085
2.884,-0.08614447233512071
2.886,-0.08633784349333275
2.888,-0.08646144823293177
2.89,-0.08651401213222791
2.892,-0.08649434895954217
2.894,-0.08640136254557876
2.896,-0.08623404852981029
2.898,-0.08599149597836261
2.9,-0.0856728888710753
2.902,-0.08527750745558639
2.904,-0.08480472946648952
2.906,-0.08425403120780048
2.908,-0.08362498849716056
2.91,-0.08291727747040267
2.912,-0.08213067524530639
2.914,-0.0812650604435649
2.916,-0.08032041357018911
2.918,-0.07929681724977472
2.92,-0.0781944563192669
2.922,-0.07701361777705294
2.924,-0.0757546905884248
2.926,-0.0744181653476481
2.928,-0.07300463379709113
2.93,-0.07151478820405449
2.932,-0.06994942059615956
2.934,-0.06830942185633647
2.936,-0.0665957806786782
2.938,-0.06480958238658953
2.94,-0.06295200761489245
2.942,-0.061024330857711404
2.944,-0.0590279188841755
2.946,-0.05696422902414254
2.948,-0.05483480732635577
2.95,-0.052641286591602166
2.952,-0.05038538428364303
2.954,-0.04806890032083302
2.956,-0.045693714751544635
2.958,-0.04326178531665052
2.96,-0.04077514490250155
2.962,-0.038235898887968314
2.964,-0.03564622238929579
2.966,-0.03300835740663054
2.968,-0.03032460987625313
2.97,-0.027597346632649365
2.972,-0.024828992284721053
2.974,-0.02202202601051057
2.976,-0.019178978274982043
2.978,-0.01630242747546186
2.98,-0.013394996519485466
2.982,-0.010459349339857241
2.984,-0.007498187351854733
2.986,-0.004514245857554455
2.988,-0.0015102904023701937
2.99,0.0015108869110811527
2.992,0.004546471146564205
2.994,0.007593628290026449
2.996,0.010649509032302606
2.998,0.013711252573404248
3.0,0.016775990443004964
3.0020000000000002,0.019840850331754728
3.004,0.022902959927997436
3.0060000000000002,0.02595945075449975
3.008,0.029007461999752848
3.0100000000000002,0.03204414433847226
3.012,0.035066663735873235
3.0140000000000002,0.03807220523038812
3.016,0.041057976689456814
3.0180000000000002,0.04402121253312265
3.02,0.04695917742015629
3.0220000000000002,0.04986916989152882
3.024,0.052748525966075786
3.0260000000000002,0.055594622683303965
3.028,0.05840488158832344
3.0300000000000002,0.06117677215400901
3.032,0.06390781513555222
3.0340000000000003,0.06659558585269239
3.036,0.06923771739498073
3.0380000000000003,0.07183190374558183
3.04,0.07437590281919368
3.0420000000000003,0.07686753940982621
3.044,0.07930470804426491
3.0460000000000003,0.08168537573722917
3.048,0.08400758464432072
3.0500000000000003,0.08626945460905701
3.052,0.08846918560038186
3.0540000000000003,0.09060506003725075
3.056,0.09267544499700589
3.0580000000000003,0.09467879430445429
3.06,0.0966136504987047
3.0620000000000003,0.09847864667501938
3.064,0.10027250819908638
3.0660000000000003,0.10199405429132366
3.068,0.10364219947899134
3.0700000000000003,0.10521595491409502
3.072,0.10671442955523147
3.074,0.10813683121174372
3.076,0.10948246744873064
3.078,0.11075074635166314
3.08,0.1119411771495566
3.082,0.1130533706958444
3.084,0.11408703980631167
3.086,0.11504199945363529
3.088,0.11591816681829417
3.09,0.11671556119580728
3.092,0.11743430376046979
3.094,0.11807461718595141
3.096,0.11863682512333312
3.098,0.11912135153735467
3.1,0.11952871990185204
3.102,0.11985955225555715
3.104,0.12011456811963467
3.106,0.12029458327852817
3.108,0.12040050842587902
3.11,0.12043334767746917
3.112,0.12039419695334005
3.114,0.12028424223141106
3.116,0.12010475767511071
3.118,0.11985710363771508
3.12,0.11954272454625442
3.122,0.11916314666802823
3.124,0.11871997576292807
3.126,0.11821489462493802
3.128,0.11764966051632872
3.13,0.11702610249822756
3.132,0.11634611866137544
3.134,0.11561167326104327
3.136,0.11482479376019904
3.138,0.11398756778515971
3.14,0.11310213999807456
3.142,0.11217070889071472
3.144,0.11119552350415157
3.146,0.11017888007900467
3.148,0.10912311864105032
3.15,0.10803061952706469
3.152,0.10690379985586299
3.154,0.10574510994957113
3.156,0.10455702971024308
3.158,0.10334206495699277
3.16,0.10210274372886569
3.162,0.10084161255873318
3.164,0.09956123272351826
3.166,0.09826417647610836
3.168,0.09695302326432749
3.17,0.09563035594236301
3.172,0.09429875698004775
3.174,0.09296080467540944
3.176,0.09161906937588085
3.178,0.09027610971356624
3.18,0.08893446885992964
3.182,0.08759667080524322
3.184,0.08626521666810168
3.186,0.08494258104026599
3.188,0.08363120837204283
3.19,0.0823335094033551
3.192,0.08105185764559075
3.194,0.07978858591924419
3.196,0.0785459829522816
3.198,0.07732629004408569
3.2,0.07613169779972581
3.202,0.07496434293921414
3.204,0.07382630518629096
3.206,0.07271960424117449
3.208,0.07164619684158674
3.21,0.07060797391624725
3.212,0.06960675783488478
3.214,0.06864429975869074
3.216,0.06772227709498646
3.218,0.0668422910597315
3.22,0.0660058643513443
3.222,0.06521443893915298
3.224,0.06446937396962221
3.226,0.06377194379334246
3.228,0.06312333611559147
3.23,0.06252465027310207
3.232,0.06197689563949064
3.234,0.061480990161620154
3.236,0.06103775902897954
3.238,0.060647933477977305
3.24,0.06031214973285136
3.242,0.060030948084703994
3.244,0.05980477210997338
3.246,0.05963396802945572
3.248,0.05951878420878961
3.25,0.05945937080111546
3.2520000000000002,0.059455779532417534
3.254,0.059507963629855186
3.2560000000000002,0.05961577789318483
3.258,0.05977897890917055
3.2600000000000002,0.059997225408678134
3.262,0.060270078765943244
3.2640000000000002,0.060597003639303405
3.266,0.060977368752478375
3.2680000000000002,0.06141044781528946
3.27,0.061895420582502296
3.2720000000000002,0.062431374049287586
3.274,0.0630173037815935
3.2760000000000002,0.06365211537953881
3.278,0.0643346260717356
3.2800000000000002,0.06506356643827672
3.282,0.06583758225992753
3.2840000000000003,0.06665523649089211
3.286,0.06751501135233842
3.2880000000000003,0.06841531054370524
3.29,0.06935446156863223
3.2920000000000003,0.07033071817220951
3.294,0.07134226288606356
3.2960000000000003,0.07238720967766088
3.298,0.07346360670004906
3.3000000000000003,0.07456943913812247
3.302,0.07570263214734796
3.3040000000000003,0.07686105388077474
3.306,0.0780425186000032
3.3080000000000003,0.07924478986568788
3.31,0.08046558380302046
3.3120000000000003,0.08170257243754801
3.314,0.08295338709655914
3.3160000000000003,0.08421562187120454
3.318,0.08548683713440429
3.3200000000000003,0.08676456310953815
3.322,0.08804630348482156
3.3240000000000003,0.089329539068226
3.326,0.09061173147771885
3.3280000000000003,0.09189032686157861
3.33,0.09316275964346553
3.332,0.09442645628691675
3.334,0.0956788390738975
3.336,0.09691732989201166
3.338,0.09813935402498354
3.34,0.09934234394099153
3.342,0.10052374307346115
3.344,0.10168100958891398
3.346,0.10281162013650705
3.348,0.10391307357390121
3.35,0.10498289466415554
3.352,0.10601863773835973
3.354,0.10701789031878377
3.356,0.1079782766973713
3.358,0.10889746146446919
3.36,0.10977315298274921
3.362,0.11060310680136946
3.364,0.11138512900549308
3.366,0.11211707949638108
3.368,0.1127968751973705
3.37,0.11342249318116288
3.372,0.11399197371394161
3.374,0.11450342321197719
3.376,0.11495501710648279
3.378,0.11534500261262903
3.38,0.1156717013987487
3.382,0.11593351215191601
3.384,0.11612891303621996
3.386,0.1162564640402176
3.388,0.11631480921019476
3.39,0.11630267876603544
3.392,0.11621889109666127
3.394,0.1160623546321788
3.396,0.11583206959003835
3.398,0.11552712959269552
3.4,0.11514672315444839
3.402,0.11469013503529925
3.404,0.11415674745989055
3.406,0.11354604119974983
3.408,0.11285759651727385
3.41,0.11209109397007491
3.412,0.11124631507451756
3.414,0.11032314282746802
3.416,0.10932156208548192
3.418,0.10824165980085532
3.42,0.10708362511417455
3.422,0.10584774930319493
3.424,0.10453442558809026
3.426,0.10314414879330971
3.428,0.10167751486649523
3.43,0.10013522025510155
3.432,0.09851806114157485
3.434,0.09682693253813203
3.436,0.09506282724240812
3.438,0.09322683465539829
3.44,0.09132013946335772
3.442,0.08934402018548289
3.444,0.08729984758940965
3.446,0.08518908297673462
3.448,0.08301327634097125
3.45,0.0807740644005071
3.452,0.07847316850933488
3.454,0.07611239244847404
3.456,0.07369362010119662
3.458,0.07121881301531338
3.46,0.06869000785595795
3.462,0.06610931375243291
3.464,0.06347890954287169
3.466,0.06080104092057458
3.468,0.05807801748604931
3.47,0.055312209708891856
3.472,0.05250604580381069
3.474,0.049662008525162143
3.476,0.04678263188454532
3.478,0.04387049779605869
3.48,0.04092823265396111
3.482,0.03795850384754872
3.484,0.03496401621817891
3.486,0.0319475084634144
3.488,0.02891174949338186
3.49,0.025859534744460972
3.492,0.022793682455520988
3.494,0.019717029911943428
3.496,0.016632429662745002
3.498,0.013542745716112858
3.5,0.010450849718747404
3.5020000000000002,0.007359617124378237
3.504,0.004271923356875236
3.5060000000000002,0.0011906399733510034
3.508,-0.001881369167306213
3.5100000000000002,-0.004941251725099737
3.512,-0.007986170683364699
3.5140000000000002,-0.011013308131647373
3.516,-0.014019869021659512
3.5180000000000002,-0.017003084891035226
3.52,-0.01996021754961258
3.5220000000000002,-0.022888562723066413
3.524,-0.025785453648729313
3.5260000000000002,-0.02864826461855273
3.528,-0.03147441446419509
3.5300000000000002,-0.03426136997933607
3.532,-0.0370066492743786
3.5340000000000003,-0.03970782505883173
3.536,-0.042362527846723584
3.5380000000000003,-0.044968449080549124
3.54,-0.04752334416933807
3.5420000000000003,-0.0500250354365782
3.544,-0.05247141497382107
3.5460000000000003,-0.05486044739598355
3.548,-0.057190172494436864
3.5500000000000003,-0.059458707784178826
3.552,-0.06166425094148277
3.5540000000000003,-0.06380508212862002
3.556,-0.06587956620236861
3.5580000000000003,-0.06788615480322609
3.56,-0.06982338832237839
3.5620000000000003,-0.07168989774368215
3.564,-0.07348440635806698
3.5660000000000003,-0.07520573134796735
3.568,-0.07685278523956085
3.5700000000000003,-0.07842457722079695
3.572,-0.07992021432336634
3.5740000000000003,-0.08133890246697802
3.576,-0.08267994736448825
3.5780000000000003,-0.08394275528663987
3.58,-0.08512683368534635
3.5820000000000003,-0.08623179167468789
3.584,-0.08725734036895402
3.586,-0.08820329307730194
3.588,-0.0890695653547747
3.59,-0.08985617490965128
3.592,-0.09056324136729083
3.594,-0.0911909858908384
3.596,-0.09173973065936722
3.598,-0.09220989820423028
3.6,-0.09260201060460009
3.602,-0.09291668854336983
3.604,-0.09315465022478957
3.606,-0.09331671015541011
3.608,-0.09340377779009874
3.61,-0.09341685604507645
3.612,-0.09335703968012962
3.614,-0.0932255135523216
3.616,-0.09302355074371264
3.618,-0.09275251056578757
3.62,-0.09241383644344962
3.622,-0.09200905368162036
3.624,-0.09153976711764596
3.626,-0.091007658662881
3.628,-0.09041448473696254
3.63,-0.08976207359845889
3.632,-0.08905232257570536
3.634,-0.08828719520179468
3.636,-0.08746871825781889
3.638,-0.08659897872859444
3.64,-0.08568012067521696
3.642,-0.08471434202891753
3.644,-0.08370389131081261
3.646,-0.08265106428221539
3.648,-0.08155820053030868
3.65,-0.08042767999405281
3.652,-0.07926191943528585
3.654,-0.07806336886005161
3.656,-0.07683450789527996
3.658,-0.07557784212597131
3.66,-0.07429589939812331
3.662,-0.0729912260926795
3.664,-0.07166638337580683
3.666,-0.07032394343085477
3.668,-0.06896648567738
3.67,-0.06759659298261655
3.672,-0.06621684787080254
3.674,-0.06482982873577432
3.676,-0.06343810606221817
3.678,-0.062044238660973125
3.68,-0.060650769923762046
3.682,-0.05926022410267281
3.684,-0.05787510261970778
3.686,-0.05649788041166207
3.688,-0.055131002315534354
3.69,-0.053776879499623766
3.692,-0.05243788594541142
3.694,-0.05111635498522468
3.696,-0.04981457590062733
3.698,-0.04853479058638864
3.7,-0.04727919028477475
3.702,-0.04604991239482156
3.704,-0.044849037361141625
3.706,-0.043678585646687605
3.708,-0.04254051479379247
3.71,-0.04143671657767724
3.712,-0.0403690142564737
3.714,-0.039339159921684824
3.716,-0.03834883195286313
3.718,-0.03739963258012209
3.72,-0.03649308555796174
3.722,-0.03563063395372249
3.724,-0.03481363805381306
3.726,-0.03404337339069707
3.728,-0.03332102889345395
3.73,-0.03264770516454119
3.732,-0.03202441288521665
3.734,-0.031452071351894734
3.736,-0.03093150714551584
3.738,-0.03046345293582829
3.74,-0.030048546422286264
3.742,-0.029687329413069466
3.744,-0.02938024704353844
3.746,-0.02912764713523884
3.748,-0.02892977969636619
3.75,-0.028786796564403597
3.7520000000000002,-0.028698751191440677
3.754,-0.02866559857248028
3.7560000000000002,-0.028687195316833426
3.758,-0.02876329986250216
3.7600000000000002,-0.028893572833242953
3.762,-0.029077577537803993
3.7640000000000002,-0.0293147806106231
3.766,-0.029604552793073308
3.7680000000000002,-0.029946169854145638
3.77,-0.030338813649252942
3.7720000000000002,-0.030781573315650276
3.774,-0.03127344660276618
3.7760000000000002,-0.031813341335551526
3.778,-0.03240007700875697
3.7800000000000002,-0.03303238650987412
3.782,-0.033708917968277685
3.7840000000000003,-0.034428236727941236
3.786,-0.03518882744091125
3.7880000000000003,-0.03598909627855931
3.79,-0.03682737325745704
3.7920000000000003,-0.03770191467656891
3.794,-0.03861090566227883
3.7960000000000003,-0.03955246281763232
3.798,-0.04052463697201742
3.8000000000000003,-0.04152541602736495
3.802,-0.04255272789680871
3.8040000000000003,-0.043604443531629365
3.806,-0.04467838003215263
3.8080000000000003,-0.04577230383818184
3.81,-0.04688393399440982
3.8120000000000003,-0.04801094548616221
3.814,-0.04915097264070793
3.8160000000000003,-0.05030161258930348
3.818,-0.05146042878501986
3.8200000000000003,-0.05262495457135205
3.822,-0.053792696796514675
3.8240000000000003,-0.05496113946827645
3.826,-0.056127747444115195
3.8280000000000003,-0.0572899701514466
3.83,-0.05844524533260441
3.8320000000000003,-0.05959100280924556
3.834,-0.06072466826080814
3.8360000000000003,-0.06184366701163256
3.838,-0.06294542782134058
3.84,-0.06402738667307994
3.842,-0.06508699055421106
3.844,-0.0661217012240608
3.846,-0.0671289989633579
3.848,-0.0681063862999975
3.85,-0.06905139170583201
3.852,-0.06996157325919465
3.854,-0.07083452226794085
3.856,-0.07166786684783333
3.858,-0.0724592754511583
3.86,-0.07320646034053443
3.862,-0.07390718100296012
3.864,-0.07455924749921472
3.866,-0.07516052374383289
3.868,-0.07570893071096506
3.87,-0.07620244956154322
3.872,-0.07663912468727584
3.874,-0.07701706666712942
3.876,-0.07733445513205724
3.878,-0.07758954153388652
3.88,-0.07778065181439539
3.882,-0.07790618897076072
3.884,-0.0779646355136992
3.886,-0.07795455581478779
3.888,-0.07787459833958855
3.89,-0.07772349776338083
3.892,-0.07750007696646391
3.894,-0.07720324890616331
3.896,-0.07683201836284892
3.898,-0.07638548355745362
3.9,-0.07586283763816609
3.902,-0.0752633700341461
3.904,-0.07458646767431429
3.906,-0.07383161606944803
3.908,-0.07299840025601441
3.91,-0.07208650560036542
3.912,-0.07109571846212151
3.914,-0.07002592671576577
3.916,-0.06887712012967614
3.918,-0.06764939060201818
3.92,-0.0663429322531361
3.922,-0.06495804137427076
3.924,-0.06349511623264731
3.926,-0.0619546567331687
3.928,-0.06033726393716807
3.93,-0.05864363943886207
3.932,-0.056874584600362765
3.934,-0.05503099964628686
3.936,-0.053113882619232916
3.938,-0.051124328197552096
3.94,-0.04906352637707366
